MES;DIA;HORA;PROVINCIA;CANTON;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
DICIEMBRE;DOMINGO;02:00 A 02:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;DOMINGO;09:00 A 09:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;DOMINGO;23:00 A 23:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
DICIEMBRE;DOMINGO;19:00 A 19:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;DOMINGO;00:00 A 00:59;LOJA;LOJA;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
DICIEMBRE;DOMINGO;13:00 A 13:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;DOMINGO;14:00 A 14:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
DICIEMBRE;DOMINGO;03:00 A 03:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
DICIEMBRE;DOMINGO;01:00 A 01:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
DICIEMBRE;DOMINGO;03:00 A 03:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
DICIEMBRE;DOMINGO;02:00 A 02:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;DOMINGO;05:00 A 05:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
DICIEMBRE;DOMINGO;14:00 A 14:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;DOMINGO;06:00 A 06:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
DICIEMBRE;DOMINGO;19:00 A 19:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;DOMINGO;19:00 A 19:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
DICIEMBRE;DOMINGO;22:00 A 22:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;DOMINGO;03:00 A 03:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
DICIEMBRE;DOMINGO;07:00 A 07:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;DOMINGO;01:00 A 01:59;MANABÍ;PORTOVIEJO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;DOMINGO;03:00 A 03:59;MANABÍ;PORTOVIEJO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;DOMINGO;04:00 A 04:59;AZUAY;CUENCA;RURAL;0;6;6;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;DOMINGO;11:00 A 11:59;AZUAY;CUENCA;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;DOMINGO;17:00 A 17:59;AZUAY;CUENCA;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;DOMINGO;20:00 A 20:59;ESMERALDAS;ESMERALDAS;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;DOMINGO;21:00 A 21:59;CHIMBORAZO;RIOBAMBA;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;01:00 A 01:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
DICIEMBRE;LUNES;05:00 A 05:59;GUAYAS;GUAYAQUIL;URBANA;0;4;4;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;05:00 A 05:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;LUNES;08:00 A 08:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CAÍDA DE PASAJEROS;EXCESO VELOCIDAD
DICIEMBRE;LUNES;08:00 A 08:59;GUAYAS;GUAYAQUIL;URBANA;0;5;5;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;LUNES;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;LUNES;14:00 A 14:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;LUNES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;LUNES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;LUNES;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;LUNES;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;19:00 A 19:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;LUNES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
DICIEMBRE;LUNES;19:00 A 19:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
DICIEMBRE;LUNES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
DICIEMBRE;LUNES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
DICIEMBRE;LUNES;08:00 A 08:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;09:00 A 09:59;GUAYAS;CORONEL MARCELINO MARIDUEÑA;RURAL;0;2;2;OTROS;OTRAS CAUSAS
DICIEMBRE;LUNES;09:00 A 09:59;GUAYAS;DURAN;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;07:00 A 07:59;GUAYAS;SAN JACINTO DE YAGUACHI;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;06:00 A 06:59;GUAYAS;EL EMPALME;RURAL;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;12:00 A 12:59;GUAYAS;DURAN;RURAL;0;2;2;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;11:00 A 11:59;MANABÍ;TOSAGUA;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;17:00 A 17:59;LOS RÍOS;BABA;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;22:00 A 22:59;LOS RÍOS;BABAHOYO;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;16:00 A 16:59;GUAYAS;PEDRO CARBO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;14:00 A 14:59;GUAYAS;NARANJAL;RURAL;2;1;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;19:00 A 19:59;EL ORO;PORTOVELO;RURAL;0;0;0;OTROS;OTRAS CAUSAS
DICIEMBRE;LUNES;22:00 A 22:59;GUAYAS;DAULE;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;19:00 A 19:59;GUAYAS;DAULE;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;23:00 A 23:59;GUAYAS;MILAGRO;URBANA;0;0;0;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;LUNES;21:00 A 21:59;EL ORO;ARENILLAS;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;22:00 A 22:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;07:00 A 07:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;01:00 A 01:59;ESMERALDAS;RIOVERDE;RURAL;1;1;2;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;19:00 A 19:59;TUNGURAHUA;QUERO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;11:00 A 11:59;COTOPAXI;LATACUNGA;URBANA;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;LUNES;14:00 A 14:59;COTOPAXI;LATACUNGA;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;21:00 A 21:59;ESMERALDAS;ESMERALDAS;RURAL;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;06:00 A 06:59;LOS RÍOS;BABAHOYO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
DICIEMBRE;LUNES;15:00 A 15:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;08:00 A 08:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;14:00 A 14:59;TUNGURAHUA;AMBATO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;16:00 A 16:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;09:00 A 09:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;13:00 A 13:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;CAÍDA DE PASAJEROS;OTRAS CAUSAS
DICIEMBRE;LUNES;19:00 A 19:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;CAÍDA DE PASAJEROS;MAL ESTADO DE LA VÍA
DICIEMBRE;LUNES;11:00 A 11:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;08:00 A 08:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;00:00 A 00:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;15:00 A 15:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
DICIEMBRE;LUNES;05:00 A 05:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
DICIEMBRE;LUNES;11:00 A 11:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;15:00 A 15:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;21:00 A 21:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;18:00 A 18:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;FACTORES CLIMÁTICOS
DICIEMBRE;LUNES;15:00 A 15:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;FACTORES CLIMÁTICOS
DICIEMBRE;LUNES;09:00 A 09:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
DICIEMBRE;LUNES;09:00 A 09:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;2;2;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;LUNES;11:00 A 11:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;2;2;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;LUNES;18:00 A 18:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;LUNES;21:00 A 21:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;ROZAMIENTOS;EMBRIAGUEZ O DROGA
DICIEMBRE;LUNES;23:00 A 23:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;01:00 A 01:59;MANABÍ;PORTOVIEJO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;14:00 A 14:59;MANABÍ;PORTOVIEJO;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;20:00 A 20:59;MANABÍ;PORTOVIEJO;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;18:00 A 18:59;MANABÍ;PORTOVIEJO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;LUNES;11:00 A 11:59;AZUAY;CUENCA;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;20:00 A 20:59;CHIMBORAZO;RIOBAMBA;URBANA;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;LUNES;16:00 A 16:59;AZUAY;CUENCA;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;00:00 A 00:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;02:00 A 02:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
DICIEMBRE;MARTES;04:00 A 04:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
DICIEMBRE;MARTES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CAÍDA DE PASAJEROS;EXCESO VELOCIDAD
DICIEMBRE;MARTES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
DICIEMBRE;MARTES;08:00 A 08:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
DICIEMBRE;MARTES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
DICIEMBRE;MARTES;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;14:00 A 14:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;EXCESO VELOCIDAD
DICIEMBRE;MARTES;19:00 A 19:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;MARTES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;MARTES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;MARTES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;MARTES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
DICIEMBRE;MARTES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
DICIEMBRE;MARTES;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
DICIEMBRE;MARTES;01:00 A 01:59;GUAYAS;MILAGRO;URBANA;0;3;3;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;04:00 A 04:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;00:00 A 00:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;04:00 A 04:59;GUAYAS;BALZAR;RURAL;0;3;3;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;07:00 A 07:59;GUAYAS;DAULE;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;12:00 A 12:59;GUAYAS;DAULE;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;09:00 A 09:59;GUAYAS;DAULE;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;14:00 A 14:59;GUAYAS;SAMBORONDON;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;17:00 A 17:59;PICHINCHA;MEJIA;RURAL;1;2;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;12:00 A 12:59;PICHINCHA;MEJIA;RURAL;0;6;6;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;15:00 A 15:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;18:00 A 18:59;LOS RÍOS;BABA;RURAL;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;19:00 A 19:59;EL ORO;BALSAS;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;23:00 A 23:59;MANABÍ;JIPIJAPA;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;12:00 A 12:59;AZUAY;GIRON;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;03:00 A 03:59;TUNGURAHUA;QUERO;RURAL;2;4;6;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;01:00 A 01:59;CAÑAR;LA TRONCAL;RURAL;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
DICIEMBRE;MARTES;16:00 A 16:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;15:00 A 15:59;ZAMORA CHINCHIPE;ZAMORA;RURAL;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;MARTES;09:00 A 09:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
DICIEMBRE;MARTES;20:00 A 20:59;ORELLANA;LORETO;URBANA;1;2;3;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;08:00 A 08:59;TUNGURAHUA;AMBATO;URBANA;1;0;1;ATROPELLOS;EXCESO VELOCIDAD
DICIEMBRE;MARTES;05:00 A 05:59;PICHINCHA;PEDRO MONCAYO;RURAL;0;2;2;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;20:00 A 20:59;TUNGURAHUA;AMBATO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
DICIEMBRE;MARTES;19:00 A 19:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
DICIEMBRE;MARTES;19:00 A 19:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;ROZAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
DICIEMBRE;MARTES;14:00 A 14:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;10:00 A 10:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
DICIEMBRE;MARTES;10:00 A 10:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;00:00 A 00:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
DICIEMBRE;MARTES;07:00 A 07:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;12:00 A 12:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;1;0;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
DICIEMBRE;MARTES;12:00 A 12:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
DICIEMBRE;MARTES;14:00 A 14:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
DICIEMBRE;MARTES;06:00 A 06:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;MAL ESTADO DE LA VÍA
DICIEMBRE;MARTES;23:00 A 23:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;4;4;CHOQUES;EMBRIAGUEZ O DROGA
